RUNNER,AGE,GENDER,EVENT COUNT
4367,N/A,N/A,6
4368,N/A,N/A,2
4369,N/A,N/A,0
4370,N/A,N/A,2
4371,N/A,N/A,1
4372,N/A,N/A,0
4373,N/A,N/A,1
4374,N/A,N/A,0
4375,N/A,N/A,2
4376,N/A,N/A,1
4377,N/A,N/A,0
4378,N/A,N/A,0
4379,N/A,N/A,0
4380,N/A,N/A,1
4381,N/A,N/A,4
4382,N/A,N/A,2
4383,N/A,N/A,1
4384,N/A,N/A,1
4385,N/A,N/A,4
4386,N/A,N/A,2
4387,N/A,N/A,4
4388,N/A,N/A,4
4389,N/A,N/A,1
4390,N/A,N/A,0
4391,N/A,N/A,0
4392,N/A,N/A,1
4393,N/A,N/A,0
4394,N/A,N/A,2
4395,N/A,N/A,1
4396,N/A,N/A,1
4397,N/A,N/A,1
4398,N/A,N/A,0
4399,N/A,N/A,6
4400,N/A,N/A,0
4401,N/A,N/A,1
4402,N/A,N/A,0
4403,N/A,N/A,3
4404,N/A,N/A,1
4405,N/A,N/A,2
4406,N/A,N/A,7
4407,N/A,N/A,0
4408,N/A,N/A,2
4409,N/A,N/A,0
4410,N/A,N/A,3
4411,N/A,N/A,4
4412,N/A,N/A,1
4413,N/A,N/A,1
4414,N/A,N/A,1
4415,N/A,N/A,0
4416,N/A,N/A,0
4417,N/A,N/A,2
4418,N/A,N/A,3
4419,N/A,N/A,0
4420,N/A,N/A,1
4421,N/A,N/A,1
4422,N/A,N/A,3
4423,N/A,N/A,6
4424,N/A,N/A,0
4425,N/A,N/A,1
4426,N/A,N/A,0
4427,N/A,N/A,0
4428,N/A,N/A,0
4429,N/A,N/A,0
4430,N/A,N/A,1
4431,N/A,N/A,0
4432,N/A,N/A,0
4433,N/A,N/A,0
4434,N/A,N/A,2
4435,N/A,N/A,0
4436,N/A,N/A,0
4437,N/A,N/A,0
4438,N/A,N/A,2
4439,N/A,N/A,0
4440,N/A,N/A,2
4441,N/A,N/A,1
4442,N/A,N/A,3
4443,N/A,N/A,5
4444,N/A,N/A,0
4445,N/A,N/A,1
4446,N/A,N/A,1
4447,N/A,N/A,0
4448,N/A,N/A,1
4449,N/A,N/A,2
4450,N/A,N/A,1
4451,N/A,N/A,0
4452,N/A,N/A,1
4453,N/A,N/A,1
4454,N/A,N/A,2
4455,N/A,N/A,16
4456,N/A,N/A,2
4457,N/A,N/A,0
4458,N/A,N/A,5
4459,N/A,N/A,0
4460,N/A,N/A,0
4461,N/A,N/A,0
4462,N/A,N/A,1
4463,N/A,N/A,1
4464,N/A,N/A,0
4465,N/A,N/A,1
4466,N/A,N/A,4
4467,N/A,N/A,4
4468,N/A,N/A,5
4469,N/A,N/A,1
4470,N/A,N/A,6
4471,N/A,N/A,4
4472,N/A,N/A,1
4473,N/A,N/A,4
4474,N/A,N/A,9
4475,N/A,N/A,0
4476,N/A,N/A,1
4477,N/A,N/A,0
4478,N/A,N/A,0
4479,N/A,N/A,5
4480,N/A,N/A,2
4481,N/A,N/A,0
4482,N/A,N/A,0
4483,N/A,N/A,0
4484,N/A,N/A,2
4485,N/A,N/A,0
4486,N/A,N/A,0
4487,N/A,N/A,11
4488,N/A,N/A,1
4489,N/A,N/A,2
4490,N/A,N/A,1
4491,N/A,N/A,0
4492,N/A,N/A,4
4493,N/A,N/A,3
4494,N/A,N/A,5
4495,N/A,N/A,3
4496,N/A,N/A,1
4497,N/A,N/A,4
4498,N/A,N/A,0
4499,N/A,N/A,2
4500,N/A,N/A,0
4501,N/A,N/A,1
4502,N/A,N/A,11
4503,N/A,N/A,0
4504,N/A,N/A,0
4505,N/A,N/A,0
4506,N/A,N/A,0
4507,N/A,N/A,8
4508,N/A,N/A,1
4509,N/A,N/A,3
4510,N/A,N/A,0
4511,N/A,N/A,1
4512,N/A,N/A,7
4513,N/A,N/A,1
4514,N/A,N/A,1
4515,N/A,N/A,2
4516,N/A,N/A,5
4517,N/A,N/A,1
4518,N/A,N/A,4
4519,N/A,N/A,0
4520,N/A,N/A,0
4521,N/A,N/A,4
4522,N/A,N/A,13
4523,N/A,N/A,0
4524,N/A,N/A,0
4525,N/A,N/A,4
4526,N/A,N/A,1
4527,N/A,N/A,3
4528,N/A,N/A,0
4529,N/A,N/A,1
4530,N/A,N/A,2
4531,N/A,N/A,1
4532,N/A,N/A,1
4533,N/A,N/A,0
4534,N/A,N/A,1
4535,N/A,N/A,1
4536,N/A,N/A,6
4537,N/A,N/A,2
4538,N/A,N/A,0
4539,N/A,N/A,0
4540,N/A,N/A,5
4541,N/A,N/A,0
4542,N/A,N/A,0
4543,N/A,N/A,3
4544,N/A,N/A,0
4545,N/A,N/A,1
4546,N/A,N/A,1
4547,N/A,N/A,0
4548,N/A,N/A,3
4549,N/A,N/A,0
4550,N/A,N/A,4
4551,N/A,N/A,0
4552,N/A,N/A,0
4553,N/A,N/A,1
4554,N/A,N/A,2
4555,N/A,N/A,0
4556,N/A,N/A,0
4557,N/A,N/A,2
4558,N/A,N/A,0
4559,N/A,N/A,4
4560,N/A,N/A,6
4561,N/A,N/A,1
4562,N/A,N/A,7
4563,N/A,N/A,0
4564,N/A,N/A,9
4565,N/A,N/A,1
4566,N/A,N/A,0
4567,N/A,N/A,1
4568,N/A,N/A,13
4569,N/A,N/A,0
4570,N/A,N/A,2
4571,N/A,N/A,0
4572,N/A,N/A,2
4573,N/A,N/A,1
4574,N/A,N/A,1
4575,N/A,N/A,0
4576,N/A,N/A,11
4577,N/A,N/A,1
4578,N/A,N/A,2
4579,N/A,N/A,2
4580,N/A,N/A,0
4581,N/A,N/A,1
4582,N/A,N/A,2
4583,N/A,N/A,0
4584,N/A,N/A,0
4585,N/A,N/A,0
4586,N/A,N/A,1
4587,N/A,N/A,0
4588,N/A,N/A,0
4589,N/A,N/A,0
4590,N/A,N/A,1
4591,N/A,N/A,1
4592,N/A,N/A,1
4593,N/A,N/A,2
4594,N/A,N/A,1
4595,N/A,N/A,6
4596,N/A,N/A,0
4597,N/A,N/A,1
4598,N/A,N/A,0
4599,N/A,N/A,10
4600,N/A,N/A,4
4601,N/A,N/A,0
4602,N/A,N/A,0
4603,N/A,N/A,5
4604,N/A,N/A,0
4605,N/A,N/A,5
4606,N/A,N/A,0
4607,N/A,N/A,9
4608,N/A,N/A,1
4609,N/A,N/A,0
4610,N/A,N/A,1
4611,N/A,N/A,0
4612,N/A,N/A,3
4613,N/A,N/A,2
4614,N/A,N/A,1
4615,N/A,N/A,0
4616,N/A,N/A,1
4617,N/A,N/A,0
4618,N/A,N/A,1
4619,N/A,N/A,2
4620,N/A,N/A,6
4621,N/A,N/A,0
4622,N/A,N/A,0
4623,N/A,N/A,1
4624,N/A,N/A,3
4625,N/A,N/A,1
4626,N/A,N/A,0
4627,N/A,N/A,2
4628,N/A,N/A,0
4629,N/A,N/A,1
4630,N/A,N/A,3
4631,N/A,N/A,2
4632,N/A,N/A,0
4633,N/A,N/A,1
4634,N/A,N/A,0
4635,N/A,N/A,0
4636,N/A,N/A,2
4637,N/A,N/A,1
4638,N/A,N/A,0
4639,N/A,N/A,2
4640,N/A,N/A,0
4641,N/A,N/A,2
4642,N/A,N/A,1
4643,N/A,N/A,1
4644,N/A,N/A,2
4645,N/A,N/A,2
4646,N/A,N/A,1
4647,N/A,N/A,0
4648,N/A,N/A,1
4649,N/A,N/A,0
4650,N/A,N/A,1
4651,N/A,N/A,1
4652,N/A,N/A,0
4653,N/A,N/A,0
4654,N/A,N/A,0
4655,N/A,N/A,4
4656,N/A,N/A,0
4657,N/A,N/A,1
4658,N/A,N/A,0
4659,N/A,N/A,1
4660,N/A,N/A,1
4661,N/A,N/A,5
4662,N/A,N/A,1
4663,N/A,N/A,4
4664,N/A,N/A,2
4665,N/A,N/A,2
4666,N/A,N/A,1
4667,N/A,N/A,1
4668,N/A,N/A,0
4669,N/A,N/A,0
4670,N/A,N/A,2
4671,N/A,N/A,1
4672,N/A,N/A,2
4673,N/A,N/A,1
4674,N/A,N/A,4
4675,N/A,N/A,1
4676,N/A,N/A,0
4677,N/A,N/A,2
4678,N/A,N/A,1
4679,N/A,N/A,11
4680,N/A,N/A,0
4681,N/A,N/A,0
4682,N/A,N/A,3
4683,N/A,N/A,4
4684,N/A,N/A,8
4685,N/A,N/A,2
4686,N/A,N/A,0
4687,N/A,N/A,2
4688,N/A,N/A,1
4689,N/A,N/A,0
4690,N/A,N/A,0
4691,N/A,N/A,0
4692,N/A,N/A,0
4693,N/A,N/A,2
4694,N/A,N/A,8
4695,N/A,N/A,2
4696,N/A,N/A,3
4697,N/A,N/A,1
4698,N/A,N/A,0
4699,N/A,N/A,0
4700,N/A,N/A,2
4701,N/A,N/A,0
4702,N/A,N/A,0
4703,N/A,N/A,1
4704,N/A,N/A,1
4705,N/A,N/A,4
4706,N/A,N/A,1
4707,N/A,N/A,3
4708,N/A,N/A,1
4709,N/A,N/A,1
4710,N/A,N/A,1
4711,N/A,N/A,2
4712,N/A,N/A,2
4713,N/A,N/A,2
4714,N/A,N/A,0
4715,N/A,N/A,13
4716,N/A,N/A,0
4717,N/A,N/A,0
4718,N/A,N/A,2
4719,N/A,N/A,1
4720,N/A,N/A,1
4721,N/A,N/A,1
4722,N/A,N/A,0
4723,N/A,N/A,7
4724,N/A,N/A,0
4725,N/A,N/A,0
4726,N/A,N/A,1
4727,N/A,N/A,0
4728,N/A,N/A,1
4729,N/A,N/A,2
4730,N/A,N/A,3
4731,N/A,N/A,0
4732,N/A,N/A,0
4733,N/A,N/A,4
4734,N/A,N/A,3
4735,N/A,N/A,3
4736,N/A,N/A,0
4737,N/A,N/A,1
4738,N/A,N/A,0
4739,N/A,N/A,1
4740,N/A,N/A,2
4741,N/A,N/A,0
4742,N/A,N/A,0
4743,N/A,N/A,0
4744,N/A,N/A,1
4745,N/A,N/A,0
4746,N/A,N/A,0
4747,N/A,N/A,3
4748,N/A,N/A,6
4749,N/A,N/A,0
4750,N/A,N/A,1
4751,N/A,N/A,5
4752,N/A,N/A,0
4753,N/A,N/A,1
4754,N/A,N/A,0
4755,N/A,N/A,6
4756,N/A,N/A,0
4757,N/A,N/A,6
4758,N/A,N/A,2
4759,N/A,N/A,0
4760,N/A,N/A,0
4761,N/A,N/A,2
4762,N/A,N/A,0
4763,N/A,N/A,0
4764,N/A,N/A,0
4765,N/A,N/A,6
4766,N/A,N/A,0
4767,N/A,N/A,10
4768,N/A,N/A,0
4769,N/A,N/A,2
4770,N/A,N/A,7
4771,N/A,N/A,0
4772,N/A,N/A,3
4773,N/A,N/A,1
4774,N/A,N/A,4
4775,N/A,N/A,1
4776,N/A,N/A,2
4777,N/A,N/A,6
4778,N/A,N/A,1
4779,N/A,N/A,0
4780,N/A,N/A,13
4781,N/A,N/A,0
4782,N/A,N/A,5
4783,N/A,N/A,2
4784,N/A,N/A,2
4785,N/A,N/A,1
4786,N/A,N/A,0
4787,N/A,N/A,0
4788,N/A,N/A,11
4789,N/A,N/A,1
4790,N/A,N/A,0
4791,N/A,N/A,0
4792,N/A,N/A,1
4793,N/A,N/A,1
4794,N/A,N/A,2
4795,N/A,N/A,2
4796,N/A,N/A,0
4797,N/A,N/A,0
4798,N/A,N/A,2
4799,N/A,N/A,3
4800,N/A,N/A,12
4801,N/A,N/A,1
4802,N/A,N/A,11
4803,N/A,N/A,6
4804,N/A,N/A,1
4805,N/A,N/A,2
4806,N/A,N/A,1
4807,N/A,N/A,0
4808,N/A,N/A,4
4809,N/A,N/A,0
4810,N/A,N/A,3
4811,N/A,N/A,1
4812,N/A,N/A,0
4813,N/A,N/A,0
4814,N/A,N/A,1
4815,N/A,N/A,3
4816,N/A,N/A,0
4817,N/A,N/A,1
4818,N/A,N/A,0
4819,N/A,N/A,0
4820,N/A,N/A,0
4821,N/A,N/A,1
4822,N/A,N/A,0
4823,N/A,N/A,1
4824,N/A,N/A,0
4825,N/A,N/A,3
4826,N/A,N/A,2
4827,N/A,N/A,1
4828,N/A,N/A,4
4829,N/A,N/A,0
4830,N/A,N/A,1
4831,N/A,N/A,1
4832,N/A,N/A,1
4833,N/A,N/A,1
4834,N/A,N/A,3
4835,N/A,N/A,0
4836,N/A,N/A,1
4837,N/A,N/A,4
4838,N/A,N/A,4
4839,N/A,N/A,2
4840,N/A,N/A,1
4841,N/A,N/A,4
4842,N/A,N/A,0
4843,N/A,N/A,2
4844,N/A,N/A,7
4845,N/A,N/A,0
4846,N/A,N/A,1
4847,N/A,N/A,4
4848,N/A,N/A,0
4849,N/A,N/A,1
4850,N/A,N/A,0
4851,N/A,N/A,0
4852,N/A,N/A,0
4853,N/A,N/A,1
4854,N/A,N/A,3
4855,N/A,N/A,1
4856,N/A,N/A,0
4857,N/A,N/A,1
4858,N/A,N/A,11
4859,N/A,N/A,1
4860,N/A,N/A,3
4861,N/A,N/A,5
4862,N/A,N/A,0
4863,N/A,N/A,1
4864,N/A,N/A,0
4865,N/A,N/A,4
4866,N/A,N/A,0
4867,N/A,N/A,9
4868,N/A,N/A,4
4869,N/A,N/A,3
4870,N/A,N/A,16
4871,N/A,N/A,1
4872,N/A,N/A,0
4873,N/A,N/A,0
4874,N/A,N/A,1
4875,N/A,N/A,1
4876,N/A,N/A,1
4877,N/A,N/A,1
4878,N/A,N/A,0
4879,N/A,N/A,1
4880,N/A,N/A,5
4881,N/A,N/A,1
4882,N/A,N/A,3
4883,N/A,N/A,0
4884,N/A,N/A,0
4885,N/A,N/A,2
4886,N/A,N/A,0
4887,N/A,N/A,0
4888,N/A,N/A,0
4889,N/A,N/A,0
4890,N/A,N/A,2
4891,N/A,N/A,1
4892,N/A,N/A,7
4893,N/A,N/A,3
4894,N/A,N/A,0
4895,N/A,N/A,0
4896,N/A,N/A,0
4897,N/A,N/A,1
4898,N/A,N/A,1
4899,N/A,N/A,5
4900,N/A,N/A,0
4901,N/A,N/A,0
4902,N/A,N/A,0
4903,N/A,N/A,0
4904,N/A,N/A,1
4905,N/A,N/A,0
4906,N/A,N/A,0
4907,N/A,N/A,5
4908,N/A,N/A,1
4909,N/A,N/A,1
4910,N/A,N/A,0
4911,N/A,N/A,2
4912,N/A,N/A,1
4913,N/A,N/A,3
4914,N/A,N/A,3
4915,N/A,N/A,0
4916,N/A,N/A,7
4917,N/A,N/A,5
4918,N/A,N/A,0
4919,N/A,N/A,11
4920,N/A,N/A,3
4921,N/A,N/A,0
4922,N/A,N/A,1
4923,N/A,N/A,5
4924,N/A,N/A,0
4925,N/A,N/A,3
4926,N/A,N/A,3
4927,N/A,N/A,1
4928,N/A,N/A,4
4929,N/A,N/A,2
4930,N/A,N/A,0
4931,N/A,N/A,1
4932,N/A,N/A,0
4933,N/A,N/A,0
4934,N/A,N/A,1
4935,N/A,N/A,3
4936,N/A,N/A,0
4937,N/A,N/A,9
4938,N/A,N/A,0
4939,N/A,N/A,4
4940,N/A,N/A,1
4941,N/A,N/A,2
4942,N/A,N/A,0
4943,N/A,N/A,0
4944,N/A,N/A,1
4945,N/A,N/A,1
4946,N/A,N/A,15
4947,N/A,N/A,0
4948,N/A,N/A,1
4949,N/A,N/A,2
4950,N/A,N/A,0
4951,N/A,N/A,2
4952,N/A,N/A,1
4953,N/A,N/A,0
4954,N/A,N/A,0
4955,N/A,N/A,6
4956,N/A,N/A,2
4957,N/A,N/A,2
4958,N/A,N/A,6
4959,N/A,N/A,1
4960,N/A,N/A,0
4961,N/A,N/A,1
4962,N/A,N/A,0
4963,N/A,N/A,4
4964,N/A,N/A,1
4965,N/A,N/A,3
4966,N/A,N/A,4
4967,N/A,N/A,1
4968,N/A,N/A,5
4969,N/A,N/A,1
4970,N/A,N/A,1
4971,N/A,N/A,1
4972,N/A,N/A,12
4973,N/A,N/A,1
4974,N/A,N/A,1
4975,N/A,N/A,0
4976,N/A,N/A,0
4977,N/A,N/A,1
4978,N/A,N/A,21
4979,N/A,N/A,1
4980,N/A,N/A,1
4981,N/A,N/A,0
4982,N/A,N/A,7
4983,N/A,N/A,1
4984,N/A,N/A,0
4985,N/A,N/A,4
4986,N/A,N/A,0
4987,N/A,N/A,2
4988,N/A,N/A,2
4989,N/A,N/A,0
4990,N/A,N/A,0
4991,N/A,N/A,1
4992,N/A,N/A,1
4993,N/A,N/A,7
4994,N/A,N/A,0
4995,N/A,N/A,2
4996,N/A,N/A,1
4997,N/A,N/A,6
4998,N/A,N/A,0
4999,N/A,N/A,1
5000,N/A,N/A,0
5001,N/A,N/A,2
5002,N/A,N/A,4
5003,N/A,N/A,3
5004,N/A,N/A,0
5005,N/A,N/A,6
5006,N/A,N/A,3
5007,N/A,N/A,1
5008,N/A,N/A,0
5009,N/A,N/A,0
5010,N/A,N/A,1
5011,N/A,N/A,0
5012,N/A,N/A,2
5013,N/A,N/A,1
5014,N/A,N/A,3
5015,N/A,N/A,6
5016,N/A,N/A,2
5017,N/A,N/A,2
5018,N/A,N/A,2
5019,N/A,N/A,1
5020,N/A,N/A,3
5021,N/A,N/A,2
5022,N/A,N/A,1
5023,N/A,N/A,2
5024,N/A,N/A,2
5025,N/A,N/A,3
5026,N/A,N/A,0
5027,N/A,N/A,0
5028,N/A,N/A,6
5029,N/A,N/A,1
5030,N/A,N/A,1
5031,N/A,N/A,1
5032,N/A,N/A,3
5033,N/A,N/A,2
5034,N/A,N/A,9
5035,N/A,N/A,1
5036,N/A,N/A,0
5037,N/A,N/A,1
5038,N/A,N/A,1
5039,N/A,N/A,6
5040,N/A,N/A,0
5041,N/A,N/A,5
5042,N/A,N/A,0
5043,N/A,N/A,0
5044,N/A,N/A,4
5045,N/A,N/A,0
5046,N/A,N/A,7
5047,N/A,N/A,3
5048,N/A,N/A,2
5049,N/A,N/A,1
5050,N/A,N/A,0
5051,N/A,N/A,7
5052,N/A,N/A,3
5053,N/A,N/A,0
5054,N/A,N/A,17
5055,N/A,N/A,0
5056,N/A,N/A,3
5057,N/A,N/A,1
5058,N/A,N/A,0
5059,N/A,N/A,3
5060,N/A,N/A,0
5061,N/A,N/A,1
5062,N/A,N/A,1
5063,N/A,N/A,0
5064,N/A,N/A,3
5065,N/A,N/A,1
5066,N/A,N/A,0
5067,N/A,N/A,0
5068,N/A,N/A,0
5069,N/A,N/A,1
5070,N/A,N/A,1
5071,N/A,N/A,0
5072,N/A,N/A,7
5073,N/A,N/A,3
5074,N/A,N/A,1
5075,N/A,N/A,0
5076,N/A,N/A,1
5077,N/A,N/A,0
5078,N/A,N/A,0
5079,N/A,N/A,4
5080,N/A,N/A,0
5081,N/A,N/A,0
5082,N/A,N/A,3
5083,N/A,N/A,4
5084,N/A,N/A,9
5085,N/A,N/A,0
5086,N/A,N/A,0
5087,N/A,N/A,0
5088,N/A,N/A,6
5089,N/A,N/A,0
5090,N/A,N/A,2
5091,N/A,N/A,1
5092,N/A,N/A,5
5093,N/A,N/A,2
5094,N/A,N/A,0
5095,N/A,N/A,0
5096,N/A,N/A,9
5097,N/A,N/A,1
5098,N/A,N/A,1
5099,N/A,N/A,1
5100,N/A,N/A,2
5101,N/A,N/A,1
5102,N/A,N/A,3
5103,N/A,N/A,2
5104,N/A,N/A,1
5105,N/A,N/A,0
5106,N/A,N/A,0
5107,N/A,N/A,0
5108,N/A,N/A,0
5109,N/A,N/A,2
5110,N/A,N/A,1
5111,N/A,N/A,5
5112,N/A,N/A,27
5113,N/A,N/A,1
5114,N/A,N/A,0
5115,N/A,N/A,4
5116,N/A,N/A,0
5117,N/A,N/A,0
5118,N/A,N/A,39
5119,N/A,N/A,9
5120,N/A,N/A,0
5121,N/A,N/A,2
5122,N/A,N/A,5
5123,N/A,N/A,0
5124,N/A,N/A,2
5125,N/A,N/A,5
5126,N/A,N/A,0
5127,N/A,N/A,3
5128,N/A,N/A,3
5129,N/A,N/A,1
5130,N/A,N/A,0
5131,N/A,N/A,1
5132,N/A,N/A,8
5133,N/A,N/A,0
5134,N/A,N/A,0
5135,N/A,N/A,1
5136,N/A,N/A,2
5137,N/A,N/A,1
5138,N/A,N/A,0
5139,N/A,N/A,6
5140,N/A,N/A,0
5141,N/A,N/A,0
5142,N/A,N/A,12
5143,N/A,N/A,0
5144,N/A,N/A,1
5145,N/A,N/A,7
5146,N/A,N/A,1
5147,N/A,N/A,0
5148,N/A,N/A,1
5149,N/A,N/A,2
5150,N/A,N/A,0
5151,N/A,N/A,3
5152,N/A,N/A,5
5153,N/A,N/A,0
5154,N/A,N/A,1
5155,N/A,N/A,2
5156,N/A,N/A,0
5157,N/A,N/A,0
5158,N/A,N/A,6
5159,N/A,N/A,0
5160,N/A,N/A,9
5161,N/A,N/A,7
5162,N/A,N/A,4
5163,N/A,N/A,0
5164,N/A,N/A,1
5165,N/A,N/A,0
5166,N/A,N/A,15
5167,N/A,N/A,0
5168,N/A,N/A,0
5169,N/A,N/A,0
5170,N/A,N/A,1
5171,N/A,N/A,0
5172,N/A,N/A,1
5173,N/A,N/A,3
5174,N/A,N/A,5
5175,N/A,N/A,0
5176,N/A,N/A,18
5177,N/A,N/A,0
5178,N/A,N/A,0
5179,N/A,N/A,0
5180,N/A,N/A,1
5181,N/A,N/A,3
5182,N/A,N/A,0
5183,N/A,N/A,2
5184,N/A,N/A,3
5185,N/A,N/A,0
5186,N/A,N/A,1
5187,N/A,N/A,1
5188,N/A,N/A,1
5189,N/A,N/A,3
5190,N/A,N/A,0
5191,N/A,N/A,0
5192,N/A,N/A,1
5193,N/A,N/A,0
5194,N/A,N/A,0
5195,N/A,N/A,1
5196,N/A,N/A,9
5197,N/A,N/A,8
5198,N/A,N/A,1
5199,N/A,N/A,0
5200,N/A,N/A,2
5201,N/A,N/A,2
5202,N/A,N/A,3
5203,N/A,N/A,0
5204,N/A,N/A,2
5205,N/A,N/A,2
5206,N/A,N/A,1
5207,N/A,N/A,0
5208,N/A,N/A,4
5209,N/A,N/A,1
5210,N/A,N/A,0
5211,N/A,N/A,3
5212,N/A,N/A,1
5213,N/A,N/A,0
5214,N/A,N/A,15
5215,N/A,N/A,0
5216,N/A,N/A,0
5217,N/A,N/A,1
5218,N/A,N/A,5
5219,N/A,N/A,9
5220,N/A,N/A,0
5221,N/A,N/A,0
5222,N/A,N/A,1
5223,N/A,N/A,2
5224,N/A,N/A,7
5225,N/A,N/A,12
5226,N/A,N/A,1
5227,N/A,N/A,1
5228,N/A,N/A,1
5229,N/A,N/A,1
5230,N/A,N/A,0
5231,N/A,N/A,1
5232,N/A,N/A,2
5233,N/A,N/A,1
5234,N/A,N/A,0
5235,N/A,N/A,4
5236,N/A,N/A,0
5237,N/A,N/A,1
5238,N/A,N/A,0
5239,N/A,N/A,0
5240,N/A,N/A,1
5241,N/A,N/A,6
5242,N/A,N/A,6
5243,N/A,N/A,0
5244,N/A,N/A,2
5245,N/A,N/A,1
5246,N/A,N/A,0
5247,N/A,N/A,1
5248,N/A,N/A,0
5249,N/A,N/A,0
5250,N/A,N/A,0
5251,N/A,N/A,1
5252,N/A,N/A,1
5253,N/A,N/A,5
5254,N/A,N/A,6
5255,N/A,N/A,0
5256,N/A,N/A,1
5257,N/A,N/A,5
5258,N/A,N/A,0
5259,N/A,N/A,0
5260,N/A,N/A,3
5261,N/A,N/A,1
5262,N/A,N/A,0
5263,N/A,N/A,0
5264,N/A,N/A,1
5265,N/A,N/A,3
5266,N/A,N/A,1
5267,N/A,N/A,0
5268,N/A,N/A,0
5269,N/A,N/A,6
5270,N/A,N/A,7
5271,N/A,N/A,6
5272,N/A,N/A,1
5273,N/A,N/A,0
5274,N/A,N/A,1
5275,N/A,N/A,0
5276,N/A,N/A,0
5277,N/A,N/A,0
5278,N/A,N/A,0
5279,N/A,N/A,0
5280,N/A,N/A,0
5281,N/A,N/A,1
5282,N/A,N/A,3
5283,N/A,N/A,0
5284,N/A,N/A,1
5285,N/A,N/A,1
5286,N/A,N/A,2
5287,N/A,N/A,1
5288,N/A,N/A,0
5289,N/A,N/A,23
5290,N/A,N/A,1
5291,N/A,N/A,7
5292,N/A,N/A,2
5293,N/A,N/A,1
5294,N/A,N/A,2
5295,N/A,N/A,9
5296,N/A,N/A,0
5297,N/A,N/A,1
5298,N/A,N/A,0
5299,N/A,N/A,1
5300,N/A,N/A,12
5301,N/A,N/A,1
5302,N/A,N/A,3
5303,N/A,N/A,0
5304,N/A,N/A,1
5305,N/A,N/A,0
5306,N/A,N/A,2
5307,N/A,N/A,1
5308,N/A,N/A,1
5309,N/A,N/A,0
5310,N/A,N/A,0
5311,N/A,N/A,2
5312,N/A,N/A,0
5313,N/A,N/A,3
5314,N/A,N/A,1
5315,N/A,N/A,4
5316,N/A,N/A,0
5317,N/A,N/A,0
5318,N/A,N/A,0
5319,N/A,N/A,3
5320,N/A,N/A,1
5321,N/A,N/A,0
5322,N/A,N/A,1
5323,N/A,N/A,8
5324,N/A,N/A,3
5325,N/A,N/A,3
5326,N/A,N/A,0
5327,N/A,N/A,1
5328,N/A,N/A,0
5329,N/A,N/A,0
5330,N/A,N/A,1
5331,N/A,N/A,11
5332,N/A,N/A,3
5333,N/A,N/A,0
5334,N/A,N/A,0
5335,N/A,N/A,0
5336,N/A,N/A,0
5337,N/A,N/A,3
5338,N/A,N/A,1
5339,N/A,N/A,0
5340,N/A,N/A,1
5341,N/A,N/A,0
5342,N/A,N/A,0
5343,N/A,N/A,1
5344,N/A,N/A,9
5345,N/A,N/A,0
5346,N/A,N/A,0
5347,N/A,N/A,1
5348,N/A,N/A,0
5349,N/A,N/A,0
5350,N/A,N/A,9
5351,N/A,N/A,2
5352,N/A,N/A,1
5353,N/A,N/A,2
5354,N/A,N/A,0
5355,N/A,N/A,1
5356,N/A,N/A,0
5357,N/A,N/A,3
5358,N/A,N/A,1
5359,N/A,N/A,3
5360,N/A,N/A,1
5361,N/A,N/A,1
5362,N/A,N/A,0
5363,N/A,N/A,0
5364,N/A,N/A,1
5365,N/A,N/A,0
5366,N/A,N/A,4
5367,N/A,N/A,6
5368,N/A,N/A,6
5369,N/A,N/A,0
5370,N/A,N/A,0
5371,N/A,N/A,0
5372,N/A,N/A,1
5373,N/A,N/A,1
5374,N/A,N/A,6
5375,N/A,N/A,0
5376,N/A,N/A,0
5377,N/A,N/A,1
5378,N/A,N/A,0
5379,N/A,N/A,1
5380,N/A,N/A,0
5381,N/A,N/A,6
5382,N/A,N/A,0
5383,N/A,N/A,3
5384,N/A,N/A,3
5385,N/A,N/A,2
5386,N/A,N/A,0
5387,N/A,N/A,6
5388,N/A,N/A,1
5389,N/A,N/A,2
5390,N/A,N/A,1
5391,N/A,N/A,20
5392,N/A,N/A,1
5393,N/A,N/A,0
5394,N/A,N/A,1
5395,N/A,N/A,2
5396,N/A,N/A,2
5397,N/A,N/A,2
5398,N/A,N/A,0
5399,N/A,N/A,0
5400,N/A,N/A,0
5401,N/A,N/A,0
5402,N/A,N/A,0
5403,N/A,N/A,2
5404,N/A,N/A,15
5405,N/A,N/A,1
5406,N/A,N/A,0
5407,N/A,N/A,0
5408,N/A,N/A,3
5409,N/A,N/A,6
5410,N/A,N/A,1
5411,N/A,N/A,0
5412,N/A,N/A,2
5413,N/A,N/A,0
5414,N/A,N/A,1
5415,N/A,N/A,4
5416,N/A,N/A,0
5417,N/A,N/A,0
5418,N/A,N/A,1
5419,N/A,N/A,0
5420,N/A,N/A,1
5421,N/A,N/A,0
5422,N/A,N/A,7
5423,N/A,N/A,3
5424,N/A,N/A,0
5425,N/A,N/A,0
5426,N/A,N/A,0
5427,N/A,N/A,2
5428,N/A,N/A,0
5429,N/A,N/A,3
5430,N/A,N/A,1
5431,N/A,N/A,3
5432,N/A,N/A,0
5433,N/A,N/A,0
5434,N/A,N/A,2
5435,N/A,N/A,0
5436,N/A,N/A,0
5437,N/A,N/A,0
5438,N/A,N/A,6
5439,N/A,N/A,0
5440,N/A,N/A,3
5441,N/A,N/A,2
