RUNNER,GENDER,AGE,RAN 2011,RAN 2012,RAN 2013,RAN 2014,RAN 2015,EVENT COUNT,AVG_DIST,RUN_RATIO,TIME_WEIGHT,TOTAL DISTANCE,PERFORMANCE,AVG SPEED
6413,M,51,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.55491375005
5472,M,48,0,0,0,1,1,2,31.5975,1.0,1.0,84.2925,2666.52253125,2.08712230459
7232,M,38,0,0,0,1,0,1,21.0975,1.0,1.0,21.0975,445.10450625,2.10322998704
8162,F,39,0,0,1,1,0,2,42.195,1.0,1.5,84.39,3560.83605,2.89561421232
2440,F,38,0,1,1,1,1,10,19.3685,1.0,1.9,208.685,5637.2550625,3.18934418459
4767,M,39,0,1,1,1,1,10,22.34875,0.4,2.2,242.4925,10300.9425312,1.13587386412
1170,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.82236330656
3394,M,45,0,1,1,1,1,9,31.6475,0.222222222222,2.22222222222,79.295,2889.628025,0.361981690654
1427,M,34,0,1,1,1,1,19,18.0490625,0.421052631579,1.84210526316,147.49,4283.8370375,1.17328137743
2941,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.56629363824
6125,M,58,0,0,1,1,1,3,38.13,1.0,1.66666666667,174.39,6260.83605,3.45063142636
7065,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.23531666922
264,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.29420400174
354,M,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.19151350125
3609,F,36,0,1,1,1,1,4,31.621875,1.0,2.25,126.4875,4448.94055625,1.92112894836
7646,F,44,0,1,1,0,1,3,31.64625,0.666666666667,2.33333333333,114.4875,4106.94055625,2.12153005799
4946,M,56,0,1,1,1,1,15,14.9530769231,0.866666666667,2.13333333333,202.39,4072.6270375,2.89243288484
4235,M,34,0,1,1,1,0,5,26.371875,0.8,1.8,104.4875,3116.73154375,2.39293686575
2889,F,41,0,1,1,0,1,6,14.439,0.833333333333,2.5,132.39,2282.418025,2.16844977384
2603,M,36,0,1,1,1,0,3,35.1625,1.0,2.0,105.4875,4005.94055625,1.82132442297
7184,M,37,0,1,0,1,0,4,42.195,0.75,2.0,125.585,5342.254075,1.94517963373
2841,M,23,0,0,1,1,1,2,24.0975,1.0,1.5,60.195,1888.418025,1.82132509212
2896,M,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.00128031866
8063,M,48,0,1,1,1,1,7,23.1645833333,0.857142857143,1.57142857143,136.9875,3769.98154375,1.72846423737
6473,M,25,0,0,1,0,0,2,25.0975,1.0,2.0,50.195,1844.418025,3.48836118388
7379,M,43,0,1,0,0,0,2,42.195,0.5,3.0,41.195,1781.418025,1.17052921118
6255,M,55,0,1,1,1,1,10,23.5585,1.0,2.4,277.6825,8222.35858125,2.96739829343
1936,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.4833735507
5771,M,39,0,1,1,1,0,6,29.2975,0.833333333333,2.0,145.4875,4847.94055625,1.87975437664
2452,F,44,0,1,1,0,1,3,15.54875,0.666666666667,2.33333333333,123.39,3671.6270375,2.43585093486
217,M,34,0,1,1,1,1,4,18.32375,1.0,1.75,145.49,4115.8370375,2.55196886558
2516,F,43,0,1,1,1,1,22,18.8298076923,0.590909090909,1.90909090909,333.9825,8052.77956875,1.69989274182
5423,M,40,0,1,1,0,0,3,28.13,1.0,2.33333333333,84.39,2670.6270375,3.26001393374
249,F,30,0,1,1,0,1,3,31.64625,0.666666666667,2.66666666667,60.2925,2228.52253125,1.11212897986
7348,M,31,0,1,1,1,0,5,27.2975,1.0,2.0,136.4875,4546.94055625,3.00216459297
7071,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.30826039387
3903,M,39,0,0,1,0,1,1,None,0.0,2.0,41.195,1781.418025,1.2854140011
849,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.17623394708
48,M,64,0,0,1,1,0,5,18.439,1.0,1.4,92.195,2480.418025,3.13172035031
375,M,32,0,1,0,1,1,5,58.565,0.6,1.8,171.695,14436.668025,2.3035598245
6929,M,58,0,1,0,1,0,3,17.3983333333,1.0,2.33333333333,52.195,1830.418025,2.60733725301
3540,M,40,0,1,1,1,1,14,38.4426923077,0.928571428571,1.71428571429,540.95,21405.18025,2.99564497999
6829,M,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.23407679926
5681,F,25,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.72647971052
5686,M,35,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,3.03522012574
7612,F,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.15358744395
7209,M,55,0,0,0,1,1,1,42.195,1.0,1.0,40.195,1782.418025,0.766526786201
3574,M,31,0,0,1,0,1,1,42.195,1.0,2.0,84.39,3560.83605,3.16069345576
1187,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.08330288637
7750,F,35,0,0,0,1,1,1,42.195,1.0,1.0,40.195,1782.418025,0.76711208072
2107,F,32,0,1,1,1,0,12,17.94875,0.833333333333,2.16666666667,177.4875,4973.94055625,2.4493118229
6644,M,38,0,1,1,1,0,4,43.82375,1.0,2.0,175.295,12369.628025,4.96065275889
7024,M,56,0,1,0,0,0,2,31.0975,1.0,3.0,62.195,2180.418025,2.76111355983
7724,M,50,0,1,1,1,0,6,27.621875,0.666666666667,2.0,107.4875,4033.94055625,1.82044350077
664,F,37,0,1,0,1,1,2,42.195,1.0,2.0,105.4875,4005.94055625,2.44615619061
8047,F,39,0,1,1,1,1,13,14.8577083333,0.923076923077,1.69230769231,220.2925,4158.52253125,2.31375855589
6961,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.25388601036
3316,M,33,0,0,0,1,0,2,13.04875,1.0,1.0,26.0975,470.10450625,3.26610754918
1527,M,50,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,3.55209286763
7977,M,52,0,1,0,1,0,2,42.195,1.0,2.0,84.39,3560.83605,2.88266446544
561,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.26052716168
7124,M,48,0,0,0,1,1,1,21.0975,1.0,1.0,63.2925,2225.52253125,2.32522659387
3739,M,33,0,1,1,1,0,3,42.195,0.666666666667,2.0,83.39,3561.83605,2.20065860334
6915,F,28,0,0,0,1,0,1,5.0,1.0,1.0,5.0,25.0,2.22518914108
6339,F,48,0,1,1,1,1,5,19.573125,0.8,2.2,76.2925,2352.52253125,1.42668935047
8412,M,44,0,0,1,1,1,2,42.195,0.5,1.5,62.2925,2226.52253125,1.59552060662
5945,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.35726256983
8597,M,37,0,1,1,1,0,10,18.6316666667,0.9,2.0,166.685,4157.04605,2.85475066398
246,F,29,0,0,1,1,0,4,23.04875,1.0,1.75,92.195,2680.418025,3.19931587066
7005,M,51,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.0004266515
3753,M,51,0,0,1,0,1,1,42.195,1.0,2.0,84.39,3560.83605,2.12530930416
4637,M,56,0,0,1,0,1,1,42.195,1.0,2.0,105.39,4001.83605,3.05933462702
5494,F,30,0,1,1,0,0,3,35.13,1.0,2.33333333333,105.39,4001.83605,2.76450119081
7078,M,49,0,0,1,0,1,1,10.0,1.0,2.0,52.195,1880.418025,2.49722231443
2674,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.31459133297
606,F,39,0,1,1,1,1,3,31.64625,0.666666666667,2.0,104.4875,4006.94055625,1.41381918517
2670,M,22,0,1,1,0,0,2,23.5975,1.0,2.5,47.195,1805.418025,3.6551451984
3560,M,32,0,1,0,0,1,2,42.195,0.5,3.0,93.39,2771.6270375,2.22586596278
5057,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.07768052516
8582,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.59613609795
1620,M,40,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,2.52145970244
6639,M,34,0,1,0,1,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,2.49617733859
4021,F,34,0,1,1,1,1,12,21.859,0.416666666667,2.0,100.295,3000.628025,0.849605045926
8205,M,39,0,1,1,1,1,7,12.0853571429,1.0,2.0,126.7925,3127.77253125,3.51449860931
4660,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.44906843113
7811,M,41,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.28084336864
2593,F,42,0,1,1,1,1,20,19.8407894737,0.95,1.8,449.2725,12216.8256188,3.74957276455
5260,F,40,0,0,1,0,0,3,24.065,1.0,2.0,72.195,2280.418025,3.18542069888
3883,F,49,0,0,1,1,1,3,65.0975,0.666666666667,1.33333333333,128.195,9526.418025,2.40326297317
5122,M,45,0,0,1,1,1,5,22.29875,0.8,1.6,289.49,10718.04605,2.93018739415
2720,F,54,0,1,1,1,1,11,24.9877777778,0.818181818182,2.45454545455,243.9875,7303.19055625,2.24716805345
2066,M,55,0,0,0,1,1,1,10.0,1.0,1.0,31.0975,545.10450625,2.50681423232
8102,M,41,0,1,0,0,0,2,31.0975,1.0,3.0,62.195,2180.418025,3.14122759883
7690,F,44,0,1,0,1,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,2.93232853684
7480,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.06315789474
7267,M,58,0,1,1,0,1,2,110.0,1.0,2.5,262.195,25980.418025,5.57681664415
2511,F,38,0,1,1,0,1,4,40.54875,1.0,2.5,204.39,14870.6270375,4.06007172677
2678,M,49,0,0,1,1,1,7,20.9132142857,1.0,1.42857142857,167.49,4197.8370375,3.02724654329
7152,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.44254703329
3726,F,22,0,0,1,1,0,2,26.0975,1.0,1.5,52.195,1880.418025,2.63240695774
7561,F,50,0,0,1,0,0,2,23.5975,1.0,2.0,47.195,1805.418025,4.33359386038
7782,F,24,0,1,1,1,1,7,24.6145833333,0.857142857143,2.14285714286,167.6875,4450.57154375,2.66806222434
1131,M,54,0,1,1,1,1,8,26.2225,1.0,1.875,251.975,8652.8811125,3.10883119907
388,M,48,0,0,0,1,0,2,20.54875,1.0,1.0,41.0975,845.10450625,2.15700605559
3045,M,28,0,0,0,1,0,1,10.0,1.0,1.0,10.0,100.0,3.15357931252
3216,M,41,0,1,0,0,1,1,42.195,1.0,3.0,84.39,3560.83605,1.967482674
4536,M,58,0,1,1,1,0,6,15.54875,1.0,1.83333333333,93.2925,2475.52253125,1.56746719481
6118,M,55,0,1,1,1,0,11,25.6213888889,0.818181818182,2.18181818182,228.5925,6535.57253125,2.31927651348
6197,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.36215139442
4747,M,49,0,1,1,1,0,3,42.195,1.0,2.0,126.585,5341.254075,1.79692618269
8185,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,0.0
7087,M,62,0,1,1,1,1,6,31.0975,0.5,1.83333333333,145.39,4499.6270375,1.07222931218
5676,M,56,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.42186359582
3083,M,53,0,1,1,1,1,3,20.7316666667,1.0,2.0,83.2925,2425.52253125,3.30078874233
4595,F,53,0,1,1,1,0,6,24.9725,0.666666666667,2.0,97.89,3693.08605,1.64872820646
2378,M,39,0,1,0,1,0,2,42.195,1.0,2.0,84.39,3560.83605,2.96742824078
2915,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,0.0
5794,M,32,0,0,0,1,0,1,42.195,1.0,1.0,41.195,1781.418025,1.18765480748
3770,M,41,0,0,1,1,0,2,42.195,0.5,1.5,41.195,1781.418025,1.536598689
2602,M,59,0,1,1,1,0,5,25.317,1.0,2.0,126.585,3560.83605,2.67711091153
1155,M,44,0,1,1,1,0,7,17.8983333333,0.857142857143,2.28571428571,106.39,2860.6270375,2.55118076462
783,M,34,0,1,1,1,1,10,35.04875,0.6,1.8,244.4875,14030.7315438,1.9476135836
5820,M,62,0,1,0,1,1,2,31.0975,1.0,2.0,104.39,3960.83605,2.84206894249
522,F,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.07132688626
4935,F,35,0,1,1,0,0,3,31.64625,0.666666666667,2.66666666667,62.2925,2226.52253125,1.93535989138
4737,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.76997308475
5887,F,38,0,0,0,1,1,2,31.0975,1.0,1.0,83.295,2625.628025,3.11456942171
5385,M,23,0,0,1,1,1,2,42.195,1.0,1.5,83.39,3561.83605,3.09058316709
1755,F,48,0,0,1,1,1,5,15.7333333333,0.6,1.6,87.395,2697.838025,2.10500749605
6068,M,55,0,1,1,0,1,4,26.323125,1.0,2.5,147.4875,3997.73154375,2.7541292314
3416,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.78993652473
8532,M,38,0,1,1,1,0,3,24.4308333333,1.0,2.0,73.2925,2325.52253125,3.38327569992
2733,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.96084485299
8152,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.56442202504
6964,M,48,0,0,0,1,1,2,26.0975,1.0,1.0,94.39,3660.83605,3.05192218495
7436,F,53,0,0,1,1,1,9,24.698125,0.888888888889,1.44444444444,340.975,10783.6721,2.25191349853
2822,M,41,0,1,1,1,1,5,19.54875,0.8,1.8,81.195,2373.418025,2.81482634233
2875,M,50,0,1,1,0,0,4,35.1625,0.75,2.5,104.4875,4006.94055625,2.22454751823
2134,M,29,0,0,1,0,1,1,42.195,1.0,2.0,92.195,4280.418025,2.93029827106
2518,M,43,0,1,1,0,1,6,30.4308333333,0.5,2.66666666667,116.2925,3796.52253125,1.47374250785
4373,F,48,0,0,0,1,1,1,10.0,1.0,1.0,31.0975,545.10450625,3.05380850573
4777,M,44,0,1,1,1,1,6,29.6304166667,1.0,1.66666666667,192.7825,6537.56858125,3.06552418825
1607,M,55,0,1,1,0,0,2,42.195,1.0,2.5,84.39,3560.83605,2.65162746305
1685,M,58,0,1,1,0,0,2,42.195,1.0,2.5,84.39,3560.83605,2.50756171334
2708,M,23,0,1,0,1,1,2,26.0975,1.0,2.0,94.39,3660.83605,3.17061555059
7507,M,29,0,1,1,1,0,3,35.1625,1.0,2.0,105.4875,4005.94055625,3.18764220456
8024,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.06984357948
4177,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.19811419046
8109,M,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.23194921978
8489,F,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.74496505521
2876,F,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.94884338528
1469,M,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.41632256497
7847,F,25,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.62749859892
3065,M,41,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.67904761905
7656,M,41,0,0,1,0,1,1,None,0.0,2.0,41.195,1781.418025,1.66043601448
7848,M,24,0,1,1,1,1,7,6.0,0.428571428571,1.85714285714,56.195,1898.418025,1.7377059859
8263,M,52,0,1,1,0,1,6,14.439,0.833333333333,2.66666666667,107.2925,1861.31351875,3.34102110986
3332,F,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.48776605153
8060,F,38,0,1,1,1,1,10,21.2225,0.8,2.2,207.78,5172.0450625,1.81696138591
5240,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.02581570455
4383,M,22,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.89105858171
4031,M,58,0,1,1,0,0,2,42.195,1.0,2.5,84.39,3560.83605,2.9339404662
554,M,44,0,0,1,1,0,3,28.065,1.0,1.66666666667,84.195,2662.418025,3.1220834666
5588,M,57,0,0,0,1,0,1,42.195,1.0,1.0,67.2925,2251.52253125,1.40193477112
1082,M,44,0,0,1,1,0,3,42.195,0.333333333333,1.66666666667,40.195,1782.418025,0.605565593511
1641,M,34,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,2.60605628191
270,M,46,0,0,1,1,1,4,21.0975,0.75,1.5,125.585,3561.83605,2.50801933241
8373,M,26,0,0,1,1,1,15,14.4703571429,0.933333333333,1.46666666667,216.585,4552.83605,2.88549369466
3260,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.48632570437
4214,M,24,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,2.9317012271
6227,F,36,0,1,1,1,0,6,23.5975,0.666666666667,2.0,97.39,2797.6270375,1.94466372858
3383,F,36,0,1,0,0,0,2,31.64625,1.0,3.0,63.2925,2225.52253125,2.98482175934
105,F,28,0,1,1,1,0,3,28.13,1.0,2.0,84.39,2670.6270375,2.56715946759
5300,F,39,0,1,1,1,1,12,16.039,0.833333333333,2.25,172.39,3924.6270375,2.38211145834
1212,M,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.85835252676
7801,M,36,0,1,1,0,0,3,31.64625,0.666666666667,2.66666666667,62.2925,2226.52253125,1.77848679415
8119,M,57,0,0,0,1,1,1,42.195,1.0,1.0,82.39,3562.83605,1.20903053965
7288,M,40,0,1,1,1,1,4,28.13,0.75,2.0,80.39,2674.6270375,1.63304659375
4066,M,61,0,0,1,1,0,3,42.195,1.0,1.66666666667,126.585,5341.254075,2.20238500448
7075,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.55959963603
7680,M,55,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.96917880515
5100,M,23,0,0,1,1,0,2,31.64625,1.0,1.5,63.2925,2225.52253125,1.93269930392
4445,M,50,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.33874030701
3761,F,33,0,1,1,0,0,4,19.065,0.75,2.5,56.195,1906.418025,2.52582199891
8179,F,48,0,0,0,1,1,1,42.195,1.0,1.0,41.195,1781.418025,0.920644964217
2004,F,38,0,0,0,1,1,2,13.54875,1.0,1.0,69.2925,2261.52253125,2.11629747309
1438,M,44,0,1,1,1,0,4,35.1625,0.75,1.75,104.4875,4006.94055625,2.27907681974
61,M,29,0,1,1,1,0,3,42.195,0.666666666667,2.0,83.39,3561.83605,2.00566722731
7477,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.16256932994
8646,F,25,0,1,0,1,1,2,42.195,1.0,2.0,126.585,5341.254075,2.44591499101
8030,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.7479648323
4175,M,48,0,0,1,0,0,1,42.195,1.0,2.0,63.2925,2225.52253125,3.05344073398
1079,M,38,0,1,1,0,0,4,31.64625,0.5,2.5,61.2925,2227.52253125,1.76541751947
2745,M,40,0,0,1,0,1,1,42.195,1.0,2.0,104.4875,4006.94055625,1.53608256252
3522,M,49,0,0,1,0,1,1,42.195,1.0,2.0,84.39,3560.83605,3.61044294246
4127,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.87142413625
555,M,45,0,0,1,0,1,2,31.5975,1.0,2.0,84.2925,2666.52253125,3.23716759886
8186,M,46,0,0,1,1,0,3,31.64625,0.666666666667,1.66666666667,62.2925,2226.52253125,0.837401762324
7524,F,43,0,1,1,0,0,4,26.3475,1.0,2.75,105.39,3111.6270375,2.98225633099
2081,M,24,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.01427343899
1519,M,38,0,0,1,1,1,3,31.5975,0.666666666667,1.33333333333,93.2925,2767.52253125,2.15359021525
3068,F,58,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.00899871447
6487,M,55,0,1,1,0,0,2,31.64625,1.0,2.5,63.2925,2225.52253125,2.81156283171
6959,M,53,0,1,1,1,1,5,27.317,1.0,2.2,162.6825,5021.14956875,2.26032741925
260,M,23,0,0,1,1,0,3,31.4633333333,1.0,1.33333333333,94.39,3660.83605,2.5436760319
6399,M,59,0,1,1,0,1,3,15.54875,0.666666666667,2.33333333333,72.2925,2326.52253125,2.64082972743
3221,M,30,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.06627425332
5606,F,45,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.35726256983
4501,F,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.21426322418
3257,M,43,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.28959791633
3455,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.15159859263
6076,M,53,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.87784749693
140,F,40,0,1,1,1,1,8,29.61375,0.75,2.125,217.8775,8068.77660625,2.27772098234
4517,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.14442208808
3730,M,43,0,0,1,0,1,1,10.0,1.0,2.0,67.195,2105.418025,2.38366328697
2597,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.94308432727
6486,M,57,0,0,1,1,0,2,21.0975,0.5,1.5,62.2925,1336.31351875,0.917123109025
4012,M,25,0,1,1,1,1,5,42.195,0.4,2.2,102.4875,4008.94055625,1.72139487813
8483,F,48,0,0,1,0,1,2,21.0975,1.0,2.0,84.39,2670.6270375,2.47156953892
3536,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.68948948949
4897,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.77799723484
426,F,33,0,0,0,1,1,1,42.195,1.0,1.0,83.39,2671.6270375,1.16986287119
1800,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.13298188298
582,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.34991089329
867,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.08917197452
7317,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.97861075815
5783,M,66,0,1,1,0,1,2,21.0975,0.5,2.5,62.2925,2226.52253125,1.46530875027
8426,M,54,0,1,1,1,1,13,27.3175,0.384615384615,2.30769230769,124.5875,4563.15055625,0.694287041823
5059,F,30,0,1,1,0,0,3,31.5975,0.666666666667,2.33333333333,62.195,2222.418025,1.62970583104
6265,F,33,0,0,0,1,1,1,42.195,1.0,1.0,57.195,1905.418025,3.1309913354
5983,F,39,0,1,1,1,1,4,23.573125,1.0,2.0,93.2925,2767.52253125,1.91313643733
3717,M,36,0,1,1,0,1,3,42.195,1.0,2.33333333333,189.8775,7566.77660625,3.641436246
5754,M,46,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.98197879859
3692,M,39,0,1,1,1,1,4,42.195,0.25,1.75,38.195,1784.418025,0.390928645035
2383,F,62,0,0,1,0,1,2,26.0975,1.0,2.0,82.2925,2426.52253125,1.9682899647
8552,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.79270633397
4579,M,38,0,0,0,1,0,2,42.195,1.0,1.0,84.39,3560.83605,1.36385674575
7563,M,50,0,1,1,0,0,3,42.195,0.666666666667,2.66666666667,83.39,3561.83605,1.76376648867
120,F,33,0,0,0,1,0,2,42.195,0.5,1.0,46.195,1806.418025,1.33772685191
3389,M,36,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.17041100008
5692,F,55,0,1,1,1,0,3,31.0975,1.0,2.0,92.2925,3126.52253125,2.11312986533
5291,M,46,0,1,1,1,1,7,57.6585,0.714285714286,2.14285714286,307.39,25897.6270375,3.77600889293
4412,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.1138720505
5914,M,36,0,1,1,1,0,3,21.04875,0.666666666667,2.0,41.0975,887.10450625,2.05011577723
6939,M,60,0,1,1,1,0,4,35.13,0.75,2.25,104.39,4002.83605,2.00489802564
8267,F,37,0,1,1,0,0,4,26.3475,1.0,2.5,105.39,3111.6270375,3.05330799404
6219,M,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.45334031048
4620,F,45,0,1,1,0,0,6,18.04875,1.0,2.83333333333,108.2925,2750.52253125,3.04371832479
3312,M,29,0,0,1,1,1,4,31.5975,0.5,1.5,82.2925,2668.52253125,1.95694206392
2273,F,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.21298578696
6436,M,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.77142857143
6617,M,34,0,1,0,1,1,2,15.0,1.0,2.0,71.195,2231.418025,2.00861904817
3127,M,39,0,0,1,1,0,4,35.1633333333,0.75,1.75,104.49,4007.04605,1.73625702208
1348,F,17,0,0,1,1,1,2,31.64625,1.0,1.5,84.39,2670.6270375,2.76110577567
4885,M,41,0,1,1,0,1,2,31.64625,1.0,2.5,84.39,2670.6270375,3.48696185479
5049,M,38,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.54769955319
431,F,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,2.75928590112
1802,M,34,0,0,1,1,0,2,21.0975,0.5,1.5,20.0975,446.10450625,0.884794163799
1889,M,27,0,0,0,1,1,2,31.64625,1.0,1.0,83.39,2671.6270375,1.55433270706
5456,M,54,0,0,1,1,0,3,42.195,1.0,1.66666666667,126.585,5341.254075,2.26880971571
3296,F,28,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,3.18861936069
3246,M,55,0,1,1,1,0,11,24.0696428571,0.636363636364,1.72727272727,163.4875,4443.73154375,1.43520672056
6055,F,34,0,1,0,1,1,5,23.5975,0.8,1.8,91.39,2773.6270375,1.20258075162
5498,M,47,0,1,1,1,1,4,36.920625,1.0,2.25,253.17,9792.2991375,2.91625447977
7840,M,40,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,2.97147887324
7815,M,35,0,0,1,0,0,1,42.195,1.0,2.0,42.195,1780.418025,3.09120879121
3254,F,30,0,0,1,0,0,2,31.64625,1.0,2.0,63.2925,2225.52253125,3.11654988866
8609,M,48,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,2.21461187215
3605,F,31,0,1,1,1,1,4,29.7966666667,0.75,2.0,87.39,3587.83605,1.69185216563
4440,F,28,0,0,0,1,1,2,31.64625,1.0,1.0,84.3925,2670.73253125,2.64556850353
6168,F,33,0,0,0,1,0,1,42.195,1.0,1.0,42.195,1780.418025,1.92618460696
3228,M,49,0,1,1,1,1,7,19.0491666667,0.857142857143,2.14285714286,134.3925,3562.73253125,2.37037061262
6140,M,31,0,1,0,0,0,1,42.195,1.0,3.0,42.195,1780.418025,3.52712530302
2210,M,46,0,1,1,0,1,5,17.073125,0.8,2.4,88.39,1806.418025,3.08230357066
8062,M,36,0,1,1,1,0,3,28.13,1.0,2.0,84.39,2670.6270375,3.30849998761
8417,M,62,0,1,0,0,1,1,42.195,1.0,3.0,52.195,1880.418025,2.50272769362
8649,M,50,0,1,1,1,0,10,25.1083333333,0.9,2.3,224.975,7247.6721,3.01858112516
